id,review_text,reviewer_id,reviewer_name,source_name,source_review_id,star_rating
109718.0,It is a standard item.  Always good..,amzn1.account.AF3IWWGAJH5L3XRN4X6KTKDFTH2Q,SHIRDISH VELDORE,Amazon India,RVATMW988EJB5,5.0 out of 5 stars
109719.0,cover was damaged,amzn1.account.AFFENDMDDQJQOO7T3NKBNHFW5V4Q,Mallikarjun,Amazon India,R3RCXT7LLBUO2O,1.0 out of 5 stars
109720.0,good product. .manufacturer ing date is recent,amzn1.account.AEPQ2ZQ75PHQ67PMR6KREKNOFNAA,Amazon Customer,Amazon India,R2MI37STE2XA4I,5.0 out of 5 stars
109721.0,Good product,amzn1.account.AFDMOTGLWDIQJZ7B7KTVDG7QICRQ,S.P,Amazon India,R24A3261SXGE88,5.0 out of 5 stars
109722.0,It was ok,amzn1.account.AE6V5GE7PQUDPSGAY7N4ZYASU4YA,Amazon Customer,Amazon India,R3KN0S1YT006ZL,3.0 out of 5 stars
109723.0,good lighting deal. please provide small packets.,amzn1.account.AFVWXUJQDSA2CZXFIDZWCS2CKOZA,vijay,Amazon India,R1CTSDX36IODF5,4.0 out of 5 stars
109724.0,Great product value for money...,amzn1.account.AESRFK7P7LCUO6OCMGEEVXEAKV4Q,snedden,Amazon India,R35DAO52K3TZ7A,5.0 out of 5 stars
109725.0,Good product.my german shepherd  loves it.,amzn1.account.AH2YIG3J7AIBNL77M4LGWIFHV6OA,suganthi,Amazon India,R38PN0EBP55K3,5.0 out of 5 stars
109726.0,"i got it quickly by speed post, but the packet was torn and some ants had got in. Product was good.",amzn1.account.AHFSLOKROUFOSJEYHEEIRCZWIOMQ,Priya C.,Amazon India,R320KVGTCY12TI,3.0 out of 5 stars
109727.0,Very Nice Product,amzn1.account.AFNWND6Y4TXFZGJ7AOF46CTTIHMA,sukhdeep singh,Amazon India,R3URQFQHY5CMYO,5.0 out of 5 stars
109728.0,Good deal,amzn1.account.AEMCQHNFX5HAGPVPRXUITZEFKTVA,Rupesh,Amazon India,R2X2JIN05Q67S4,5.0 out of 5 stars
109729.0,My pet is 10year old and she loves this.,amzn1.account.AFWG23OKY7ZOO4JSRPIMQK56MAYQ,Swetha Nagaraj,Amazon India,R8CCK7VZ9J2NU,5.0 out of 5 stars
109730.0,Dogs like it.,amzn1.account.AFNH5LZHGCCCNB3VWOGHWZPBWWLA,Karthi,Amazon India,R11MM2CH8Z611B,4.0 out of 5 stars
109731.0,My pet likes it very much I have ordered 3 Kg yesterday and will continue buying..!,amzn1.account.AESFKLHDFEYU7L6PWX3XU57V3DOA,Chandrasekaran,Amazon India,R3EKF4MGSXFSL1,5.0 out of 5 stars
109732.0,Bow wow wow.Its yummy!,amzn1.account.AGXKCDFW44AH5OUSKB75WBITGTPA,pongo,Amazon India,R3I4H2PHOVRPFS,5.0 out of 5 stars
109733.0,Very good condition,amzn1.account.AEOHHEBWWML77DZTJHFC5B2Y2TXA,Pushpendra Gandhi,Amazon India,R9UHZN5CJUY40,4.0 out of 5 stars
109734.0,it has kinda become a ritual to order this from amazon every 1.5 months :),amzn1.account.AHBAE3I67ZVYKEPZRXNFECPMBFOA,ameeth bharadwaj,Amazon India,R19ZUVM1XA3207,5.0 out of 5 stars
109735.0,Good,amzn1.account.AE6ZXFZZSIA4SZAW6YCL2GE5INQQ,s ananth,Amazon India,R33MKVLEM1CKFB,4.0 out of 5 stars
109736.0,Good product and reached me in time.,amzn1.account.AFW7EYLPNS6Y3DTAXLOSDYXV3BWQ,R T.,Amazon India,R25RLB9NTK625D,4.0 out of 5 stars
109737.0,Pedigree Senior..tried first time for my dog...he didnt seem to like it much probably due to his habit and size difference with normal adult pedigree..,amzn1.account.AFQDQ4HLG7E6XG2K67VMGHGKKHQQ,Bhushan,Amazon India,R1S2AAVZV580DU,4.0 out of 5 stars
109738.0,Fine service & product range is good.,amzn1.account.AECIYDRXIQESSOGVVZBE3VIVVHVQ,Karuna Kumar K,Amazon India,R1FH671QC9ZSOX,3.0 out of 5 stars
109739.0,good,amzn1.account.AGKRP7R2DKZZSB6FACBXYDFSHRPQ,santosh tarlapally,Amazon India,R1W3SR9YN4E5UC,5.0 out of 5 stars
109740.0,dogs love it,amzn1.account.AHNL3GURU6VHIMIL5LDRI4NRWV4A,geeta,Amazon India,R1F6MVDUITXAKP,4.0 out of 5 stars
109741.0,One of the packet was open?????,amzn1.account.AERAJ5JPRH4XTGYATOF3R75QSYZA,Prasaad Sridharan,Amazon India,RY3P4OS6PMJ78,1.0 out of 5 stars
109742.0,My pets love pedigree and this one is quite good for them at this age.,amzn1.account.AF67EABVUNXIZEFY3B3JB6Y7AQXQ,Kalyani,Amazon India,R23YQVNJHD7R1M,5.0 out of 5 stars
109743.0,my dog loves it,amzn1.account.AFYRJ24WOB3NFBLHAEJJLF4XDHFA,adhyyan kumar singh,Amazon India,R2WLDNLS8XLXF2,5.0 out of 5 stars
109744.0,Good,amzn1.account.AF5LQMKBBYM2V2KTSKVWBO7ANVNQ,srinivas,Amazon India,RXY1N19XC6D4P,5.0 out of 5 stars
109745.0,My dog loves it!,amzn1.account.AG7ZLNY7FLLS6MCLRD2XY6VCG5VQ,akanksha gupta,Amazon India,RU70RR3XEP4P6,5.0 out of 5 stars
109746.0,U will not get this product without a hole which were eaten by rats,amzn1.account.AHGCS7HG73W74UMEZZSPNFF235WQ,DANIEL,Amazon India,R5XBTT18TQEFN,1.0 out of 5 stars
109747.0,"The Pedigree Senior Chicken and Rice is meant for dogs above 7 years of age. It is made in small round shaped pallets which can be easily digested by older age dogs. Good one, will buy it again!",amzn1.account.AHANR25HTXYAVZFXQNT6KCBZVCSA,Alex,Amazon India,R28KYNSEFNI0Z1,5.0 out of 5 stars
109748.0,good,amzn1.account.AE3ZJPO3453A54MI7C7MAZ3MEGSQ,Jay,Amazon India,R28QWG84L2359V,4.0 out of 5 stars
109749.0,My dog loved it.,amzn1.account.AGT2PGQZN2IZQKBMUPP3RGLYUJJQ,Chitra,Amazon India,RBFY9191O15S0,5.0 out of 5 stars
109750.0,Great at the price l got it.,amzn1.account.AGOGFBRTPUVSZUDRDK5J5J7IVEPA,SN,Amazon India,RKJ6UL78VXD4A,4.0 out of 5 stars
109751.0,Item as expected,amzn1.account.AHXIHFW4XKLFJRSKSGYX3ZTRESPQ,Sanchit Aneja,Amazon India,R21GPOJLIDG5QO,4.0 out of 5 stars
109752.0,Good one. My dog liked it really well. Will think of ordering again soonPacking was also of Amazon standard,amzn1.account.AGEMQHNJN4J6GWLT6L5EN2QU4MFQ,Madhav,Amazon India,R279GXISD7XOV4,5.0 out of 5 stars
109753.0,delivery is good as usual.... but do remember...not every cat found it good especially if they are habitual of dry meals... my pet cat refused to eat this... i had to give this to stray cats coming at my house.... so if you are buying it for first time...then give a soft try under 200bucks...coz its non returnable item... good luck... and take care of ur pet as well...,amzn1.account.AHQQBIMN642AHDX35JHNXX4RXFJQ,vivek,Amazon India,R2AP3ORD5CMB2B,5
109754.0,"Good product, prompt delivery",amzn1.account.AG5U7B4HHGM6MWOMQAVB36ISV3EA,Amazon Customer,Amazon India,R13251P5XLXU5E,4
109755.0,It has many flavours for your cat.,amzn1.account.AHWSWRFVPCDILRI4JYDC5C7SVNFQ,Kashish Dahiya,Amazon India,R342VH9DJCCYQF,5
109756.0,it was damaged,amzn1.account.AEMAHYUXL5BGIKY3RDOYXE5E5SBQ,Amazon Customer,Amazon India,RCAJXZ7DGB9TV,1
109757.0,Okay,amzn1.account.AHRSJ3GNSEQF7RXV2BSMMPQKMV4A,Experienced Buyer,Amazon India,R3UAW6ZZ7VXQK5,3
109758.0,"This product is less accepted by my pets, around 15 to 20% in a single pouch cats took rest wasted, but my cats took whiskas salmon very well it consumed 2 pouches,",amzn1.account.AH5KVBIKFDLGC7TEDVVOB63R44KA,Amazon Customer,Amazon India,R2U0AREH7YP6OK,1
109759.0,Our cats loved this food.,amzn1.account.AH6EW4SSWZVZM3RALREJ5R2C42KA,Argha Chakraborty,Amazon India,R28094502GAR2M,5
109760.0,My deshi billu king don't like it all even street dogs are not eating it. West of money. If you are taking it for your Desi cat then go for tuna dry one.,amzn1.account.AEHBLZ6L4HWEKE2ZSUJLJOSXKOCQ,APURBA SIKDER,Amazon India,RMOIACFGGQ5II,1.0 out of 5 stars
109761.0,Rating - 5/5.,amzn1.account.AFXPNXM4PQLENPR2LPZKKRIO3R6A,Manojkumar,Amazon India,RSCSSUZDURQS7,5.0 out of 5 stars
109762.0,My cat didn't like it at all .She like whiskas gravy foods and dry food only and I give her boild chicken and fish also,amzn1.account.AEZM24QX5FJLRHF3OCWXOCXYTFAA,Amazon Customer,Amazon India,R1DFTBBO1FU4VF,1.0 out of 5 stars
109763.0,Good,amzn1.account.AGYCB4J2MVIQDYQB77CFSZ3XRUJA,Anonymous,Amazon India,RRQA1TU7FS13E,4.0 out of 5 stars
109764.0,Good,amzn1.account.AHDYFPZ2OLMUGP42O3332KKUKPJA,Amazon Customer,Amazon India,R52RWTULF5NPL,4.0 out of 5 stars
109765.0,My cats really love this food.,amzn1.account.AGVYQ7Z43VTTCDLPGRDANHLXEJ2A,Amazon Customer,Amazon India,R1CUVQAI8WW9NU,5.0 out of 5 stars
109766.0,"My cats love it, it's like halwa for cats, they go crazy once the packet is opened.",amzn1.account.AEMXHEF2ODA36AUXQADEOTJV7G2Q,Zionis,Amazon India,RAWJ39F6GI6MP,4.0 out of 5 stars
109767.0,My cat only eat that jelly in it,amzn1.account.AH4QUROBESSMTUURASLEWB5FDTQA,shalini singh,Amazon India,R2JSBUFOPH9XAB,3.0 out of 5 stars
109768.0,Our 11 month old cat loves this. Each packet has 4 individual packets of different flavours (usually some fish + little bit of veggies).,amzn1.account.AF6FLP5TZI6CSWO25OYK3WFCQF4A,Aashish Joshi,Amazon India,RRAKL81G3ORC6,5.0 out of 5 stars
109769.0,My kitty like more dry food rather then wet but the product arrived onetime and as described.,amzn1.account.AEJ7PAGJLHP5EM5QML2ALHAMXXRQ,Mobito Enterprise,Amazon India,R2M5UA9QQTVJCA,3.0 out of 5 stars
109770.0,My Cats are loving it!,amzn1.account.AEPAAOAVEOE7DH4YLO7UMHY4JTDA,Shivam Kaushik,Amazon India,R2OYD7JE0JEWP0,5.0 out of 5 stars
109771.0,Not accepted by our cat so had to dispose it. The cat is hooked on to Whiskas dry meal.,amzn1.account.AFNZYRDXLQGLISAAGKW33VBEYQIA,The Watch,Amazon India,R1Z1LCJ41EWPAH,1.0 out of 5 stars
109772.0,Once your kitty eats this it won't like something else.,amzn1.account.AFVVLFXLHYBL3XVR7P3RMUXDDYHA,Amazon Customer,Amazon India,R3QJPVEBA2MJA,5.0 out of 5 stars
109773.0,my cat didnt like this one.  she usually loves the other whiskas wet food but this one she barely eat a bit and then stop and doesnt even look at the food again,amzn1.account.AF3B5GJ2UONKNWI6PN7R3CQ3NIQA,Amazon Customer,Amazon India,R2NDDRBWV37WVU,1.0 out of 5 stars
109774.0,Great!!,amzn1.account.AE7XTLB3UGTMRT7G7W4MRGSDFI2A,Jose Varghese,Amazon India,R2J7PVH0USAVVF,5.0 out of 5 stars
109775.0,Good food with flavor options,amzn1.account.AFLG6ETFEJWTOAMU2UPSDLCHOTGA,ayesha,Amazon India,R2M2XZWJABG3L4,4.0 out of 5 stars
109776.0,Cats didn't like it. Not to say the product is bad. But it is their opinion (strong opinions they have),amzn1.account.AFUCQJRWPVZTGQR5S62FAVG5VYNA,A,Amazon India,RN8YCK13C7UA5,2.0 out of 5 stars
109777.0,"My cats love it, especially the prawn and tuna flavour.",amzn1.account.AHMVDHIFB3ZTKCYGOQAWSTKEQ5AA,Amazon Customer,Amazon India,RS29FEAPT4IQO,5.0 out of 5 stars
109778.0,cat superlikes it,amzn1.account.AFQQ4OMGNYCTIJFNAMZG4HT27DWA,anirban das,Amazon India,R2Q8TE7XML52CK,5.0 out of 5 stars
109779.0,good,amzn1.account.AHPF72HYNAN7DIIDJUKND5V3QOGA,swap,Amazon India,R3T1S1EC1W1MQ5,5.0 out of 5 stars
109780.0,"Save a lot of prep time... Prepping was the most boring part of making a dish, now it hardly take 5 mins",amzn1.account.AEHIHX3574FLLU53QHKPFQVEOBMA,gaurav c.,Amazon India,R1KCX5IN4FQ9TR,5.0 out of 5 stars
109781.0,cat loves it,amzn1.account.AGIL6IU5DFYDALUZEW5ICP4LOZIQ,Anon,Amazon India,R1HMVM89ZA9SOG,5.0 out of 5 stars
109782.0,"My cat just liked prawn flavour, rest all the flavours he didn't eat only.",amzn1.account.AF4DMXMOQKSTGWHIKBINX2ALVB3Q,Amazon Customer,Amazon India,RGWIYPDW9Z526,2.0 out of 5 stars
109783.0,Nice product. My cat loves it.,amzn1.account.AFQXW2WF6WPVIZKXYQPWTNBHMZWQ,Rahul Tamarkar,Amazon India,RCOZQ9C78E7RH,5.0 out of 5 stars
109784.0,Tasty for her,amzn1.account.AEBPRARFRHMMMD3CF67WTWIZ4G2A,A. V.Hariharan,Amazon India,R1CQGYDYQSCX6S,5.0 out of 5 stars
109785.0,My pet love,amzn1.account.AEBUZOKPRVUOFPZBYQ5NUQUYG6JQ,Azra Dawood,Amazon India,R1USRRTOM5LEVY,5.0 out of 5 stars
109786.0,Waste. The packet was damaged,amzn1.account.AGCES6LLKKGZNWTJ3KWUTF2P7DWQ,ameydata,Amazon India,RIY66UA137Q4N,2.0 out of 5 stars
109787.0,"The cat likes it somewhat. Although it refuses to eat it sometimes. It prefers the gravy based food as it can see the fish or chicken meat. This is more like a compound. Also, it is not clear how much meat it contains.",amzn1.account.AE4GMCX3OFJBPQJVOVTRIL5TVJLA,Karuna Sanghvi,Amazon India,R2KDV71QKYEWF1,4.0 out of 5 stars
109788.0,Good,amzn1.account.AH2X7ORMGV3INVWJEVYK45CSLYHQ,Chandan Vyas,Amazon India,R38GMUV4QM5720,4.0 out of 5 stars
109789.0,My cat didn't like it. I guess there are spices in the mix.,amzn1.account.AGHRXQEMK7NNKP4TCHQFI6MCFCAA,Debi Sen Gupta,Amazon India,R1T3POVA3K9JXF,3.0 out of 5 stars
109790.0,"As they say, ""the proof of the pudding is in eating."" It is not important, how much I like this. It is important, how much the cats like it. And for whatever reason, cats DO NOT SEEM TO LIKE this product.",amzn1.account.AG7AZV2F4EQZKJTCVKXVK5VJ4XSQ,Kamalnath S.,Amazon India,RLOTN0RWD55PP,1.0 out of 5 stars
109791.0,"This is a great budget product. Both my kittens love this. Although, whiskas does have some bad reviews when it comes to their by-product ingredients, this still works and there were no side effects at all.",amzn1.account.AHKO56QAKU2A57MPGIMMB35EITGQ,Jyothi Gujar,Amazon India,R3S42KB7TUQTBN,4.0 out of 5 stars
109792.0,My cat like it alot,amzn1.account.AHG6W3CVSPWPQSDVKV6XS77OFAPA,Amazon Customer,Amazon India,RBG5V5CU2URA5,5.0 out of 5 stars
109793.0,"Description says its adult cat food..but my adult cats didnot like it !!Interestingly my one 2.5month old,two 36day olds & a 5month old liked it..",amzn1.account.AGDNNED52TGU2CPP2HGIQKR7AZRQ,Soma,Amazon India,R34UCP13920YTS,2.0 out of 5 stars
109794.0,Works for my cat.,amzn1.account.AFU5O57E453POXWAHW2TO3ZJKPUQ,Nadezna Siganporia,Amazon India,R38TN16XWARD47,5.0 out of 5 stars
109795.0,Best rate to buy,amzn1.account.AGCVEN3WNIEESEDG3J2YIYYHLCKA,Leander Fernandes,Amazon India,R1GC55YT5WR7VM,5.0 out of 5 stars
109796.0,"It had a strong pungent smell, I was worrying if cats will like. Although they were bit indifferent at first then they loved it.  Great product.",amzn1.account.AF6U4NTCIXKHNUOW527RA6ANNZBQ,Goutham Krishna,Amazon India,RFIXK70OMHQEW,5.0 out of 5 stars
109797.0,my cat loves tuna and mackrel,amzn1.account.AEMIQGTXRBA3XJMPBQCYLIMF6IMA,Amazon Customer,Amazon India,R3IHIOQ8PNRHJ0,5.0 out of 5 stars
109798.0,"meow meow meow meow. meooooow.  my stray cat made me type this review. loosely translated - ""i love whiskas. feed me whiskas everyday, slave. i will devour it all.""i add half a cup of water to this, break it up into smaller chunks, heat it for 30 seconds in the microwave and then feed the cats. they lap it all up (all four ""flavours"").meow.",amzn1.account.AGLJ6MXRWLPUZQC4FVK3C2JJNSXA,Anshul Joshi,Amazon India,R21LO16EPPEA79,5.0 out of 5 stars
109799.0,"My cat went mad on sniffing it, it's like a treat for them!",amzn1.account.AERVDPMYPUARNUAWSLI7C5YPUUJA,Raunak Saha,Amazon India,R2S7UTG97K8YSE,5.0 out of 5 stars
109800.0,Good product,amzn1.account.AFISYVGGTX75RVMSCCGDKV3AS2FA,VIKAS SINGH,Amazon India,R37AT1KL6WH5VT,5.0 out of 5 stars
109801.0,Cat love it,amzn1.account.AFHGW36CFGDK2ISJ2K55RR5IYDPQ,A Pachuau,Amazon India,R1MICSMEEXTHHS,5.0 out of 5 stars
109802.0,Yes my cat loved it,amzn1.account.AF5D7S6KGIY5PZPHREWR5XJ5GWGA,Amazon Customer,Amazon India,R2R2JLAM1FFKL8,5.0 out of 5 stars
109803.0,Good food,amzn1.account.AFPT3ZXT3IBRNMEG34Z5UP5M7ABA,Venugopalashetty,Amazon India,R12WZDU3DVL0YL,5.0 out of 5 stars
109804.0,that good,amzn1.account.AE7DHDDJOGNV5RIKWLIPFHH5FSLQ,sudeep Goud KS,Amazon India,RZ9RW0M58VW0J,5.0 out of 5 stars
109805.0,Cats really loves it.,amzn1.account.AFPUMSSPGKVDTH5DEI523ZDQI7VQ,Samrat Chattopadhyay,Amazon India,R39PDS0P3U661H,5.0 out of 5 stars
109806.0,Excellent condition,amzn1.account.AGGO52SFFBSUOUY7EPNWSEMVBISA,sarathumar,Amazon India,RM27SU7Y8PPCN,5.0 out of 5 stars
109807.0,Cats absolutely love this!,amzn1.account.AFMWFA3NO43KDFMHMRZDJY4M6XUA,Smeagol,Amazon India,R2TU8KSTQM40ER,5.0 out of 5 stars
109808.0,"My cats, loved it. And yes they created a scene out of it :D",amzn1.account.AFUHAMB4LSWPSD6PUGGYGBGHRF4A,M S Raza,Amazon India,R28WX1UJ5H3090,5.0 out of 5 stars
109809.0,my cats love it,amzn1.account.AF2B5ZSFXANYIQOUK2D6TUVGMDWA,Ransu Joshi,Amazon India,R19J55E09JRXKA,5.0 out of 5 stars
109810.0,Cat Loves this food...,amzn1.account.AF5G2N5ZKZJHNEPXYBBMTTHDSGFQ,Shabs,Amazon India,R32F5J4WTOJY48,5.0 out of 5 stars
109811.0,Got product really close to expiry date !,amzn1.account.AE5O4N5S4UACODJ27GL5LMR4VVQA,lavanya,Amazon India,R3L48XH46DOB0O,2.0 out of 5 stars
109812.0,I have a Persian cat and she licked off the bowl to make it look like a new one ! ;) a 10/10 !!,amzn1.account.AFT2GLOJCBIEPC6AY5MAIZZDNFSQ,Nupur,Amazon India,RWRHNPAZXNTWH,5.0 out of 5 stars
109813.0,The main packet which contained 4 pouch was torn .,amzn1.account.AFCFGVTP3T3MZDUAYSSBB34LRPEA,Amazon Customer,Amazon India,R29H72UZ0ASNSH,1.0 out of 5 stars
109814.0,My cat doesn't like anything better. Amazingly priced.,amzn1.account.AGSU77OXYPZQ4GUWBVRDKMGHJSJQ,Nasdoc,Amazon India,R5VDYBEWOPU43,5.0 out of 5 stars
109815.0,"Consistent to other customers' experiences, she (the cat) didn't like one of the packets. I think it was Cod. However, she did end up eating it eventually when we kept her a bit hungry. Not the best product but definitely worth a try if your pet is a fussy eater like mine. Placing a second order next..",amzn1.account.AHBZ3BQ5DZ7NWF2LMCMXT6PQUWYQ,Navket J.,Amazon India,RDG7SRCFQ270D,4.0 out of 5 stars
109816.0,"At first my cats only sniffed the food and did not touch it again. I then introduced  it gradually,mixed with their regular homemade food. Now they love it. Their bowel movements have since become healthier. Will definitely buy this product again.",amzn1.account.AHYVPUDBG7LED5CBRF63YIKBXP2Q,Amazon Customer,Amazon India,R1ZLBMH43F79B,4.0 out of 5 stars
109817.0,My cat literally went crazy while it had this product.,amzn1.account.AGHV42CKCCIOMQAUUAEOX3VJTGFA,Donald Ivan,Amazon India,R14E654IYYYR98,5.0 out of 5 stars
109818.0,Great product... Shall order again,amzn1.account.AEYXDY77L7CBTFCZDHRX667SVWZA,Amazon Customer,Amazon India,R2ACUC34EHOZOQ,5.0 out of 5 stars
109819.0,my cats say it yummy!,amzn1.account.AGHLUJZMNSG562MCOU6GJS7YJBMA,Dinesh,Amazon India,R1MD88BN993ZRR,5.0 out of 5 stars
109820.0,My cat didn't like it all! They don't seem to like the jelly. Other whiskas products are good but not this multipouch.,amzn1.account.AE6N6SRHM4DHH3NYVEZM3MVLUL6Q,Abhilash Kulkarni,Amazon India,R35GKH1YF12KZV,1.0 out of 5 stars
109821.0,"My cat Snowy doesn't like Tuna for some reason, so we had to waste one of the pouches. However, he loved Cod, Salmon and Prawns so it wasn't all a waste. I would recommend this product if you have a cat that isn't fussy about food.",amzn1.account.AGUEE2IHD5FDYKJHKZL6YXUKHEZQ,Amazon Customer,Amazon India,R1SNQ1ME6TJE93,4.0 out of 5 stars
109822.0,cats love it,amzn1.account.AHBMI2NVBQCM5LPCRMNU4B4CRHGQ,Sheetal,Amazon India,R2NQ4IZRFL4ZSX,5.0 out of 5 stars
109823.0,theyll die for a teaspoon of this .... add with rice for adult cats...,amzn1.account.AGLII7LQA6JLLSZZQXUKXSK5WLKA,DRZR,Amazon India,RGR38HQLHLFT7,5.0 out of 5 stars
109824.0,Good stuff. I use it regularly for my cats.,amzn1.account.AGNUVRHYDE6G3ZL6AJ3S2M7YYOOA,Piya,Amazon India,R2ULPVOC3RWETJ,4.0 out of 5 stars
109825.0,My cat just loves this.. He follows me from my room to kitchen and thn back to rokm in a hope to get some fish and he goes krazy after having some.. Just osssmmmm,amzn1.account.AGKIY5GCPFN2JZUE35KK2GI6K6WA,Amazon Customer,Amazon India,R2HJ9PCAN6L8FT,5.0 out of 5 stars
109826.0,My kitty is eating it very well after these  whiskas it is not touching anything else. Its a very good product liked by kittens. You can take it with out any doubt for your lill kittens.,amzn1.account.AFURWHYG2VQT24LJVIA76Q2OSZZQ,dr balaji patel,Amazon India,R1743G6BZOZKP5,5.0 out of 5 stars
109827.0,Very good the cats just love it.,amzn1.account.AEEE3VHTJLXJR4IH2AUYN3X25HGQ,Amazon Customer,Amazon India,R30S5F0YZNF4P9,5.0 out of 5 stars
109828.0,My cat got sick after eating this..she was about to die..doc saved her.. Worst product ever..,amzn1.account.AEK6OO7NX7HLFZ24RLSSK25KQBRQ,Amazon Customer,Amazon India,R392W7SMZ4JCKS,1.0 out of 5 stars
109829.0,okay,amzn1.account.AHAWXUNNJNBFY2IQMBU53HOPVWXQ,Ulhas Bharad,Amazon India,RIIV5SWVAHUEG,3.0 out of 5 stars
109830.0,WAS SMELLING LIKE HELL ONCE COME OUT FROM PACKET ! BAD,amzn1.account.AE6QHMIGXOHAO4FYB3UQGUZZPCWQ,Ravi kant rawal,Amazon India,R1KSV9YED0TALN,1.0 out of 5 stars
109831.0,amazing!!,amzn1.account.AH2U7KDMELO47FSRGK3WIGEKEF7A,Amazon Customer,Amazon India,R1PL10TJGH4I9T,5.0 out of 5 stars
109832.0,It is an amazing product...first i thought whether my cat would accept it or not but after opening a packet my cat gone crazy and ate all and even licked the bowl till bottom..You can buy that,amzn1.account.AE6UFHMSIBX7L73KOJRSEFXH3ITQ,Prateek Rai,Amazon India,R271UBLH0QACKV,5.0 out of 5 stars
109833.0,my cat just loves this!!,amzn1.account.AGIYOQKO3RT5QXUN5ZRPEZGPGRGQ,Gaurav Thantry,Amazon India,R34UA0HCGA5R5B,5.0 out of 5 stars
109834.0,"Delivery was ok, but my kitten got loose motions after eating this. Switched to Royal Canin Dry Food Kitten thereafter.",amzn1.account.AE3Z27I2BURF6FDMJRWNYDICV4EQ,Amrin Talib,Amazon India,RQM8TJHNDXA8Z,2.0 out of 5 stars
109835.0,Too much jelly.,amzn1.account.AGW5AJG6IATESTNJDJ7VEKZRB57Q,Amazon Customer,Amazon India,R8ZJ3U6XT1AQH,3.0 out of 5 stars
109836.0,My Dogs & Cat loved it!,amzn1.account.AFYV527NKYJMNMEKS3QVGWAVZJFA,Cathy,Amazon India,RC6IOMAE7SE8B,5.0 out of 5 stars
109837.0,My cat loves it... I mix it with white rice and she finishes it :) :) got the product on the date mentioned.. Happy and gonna buy again :),amzn1.account.AEJLQ5PDWWLRU35VTW54V6U4KZWQ,nupur dhar,Amazon India,R2IEE8LN9DH08E,5.0 out of 5 stars
109838.0,some cats like it some don't test it before ordering,amzn1.account.AHNIZ25ENEXIF2VRIJH737XYC6WA,AmazonMonster,Amazon India,R355IXDXY6RVWJ,5.0 out of 5 stars
109839.0,"Excellent product,Delivered before time!",amzn1.account.AGR2FVGVXGRAIXIIAQFMF6EYCFWA,Imran Malek,Amazon India,R3QG7D7VP0EUPI,4.0 out of 5 stars
109840.0,excellent product,amzn1.account.AHDD2TTF2AOPBSZQABNA76C725MQ,Pritha Ghosh,Amazon India,RE2Z4ETWMSYVQ,4.0 out of 5 stars
109841.0,awesome product,amzn1.account.AGFH2PMUSQWWRKYHEHEXOGA7YMPQ,lyncia,Amazon India,RCV7A2BF6FMIV,4.0 out of 5 stars
109842.0,Usually wet food is a big hit among the cats but somehow my outdoor cat doesn't like it. Well the cat is used to human food but still I was expecting some acceptance but definitely such a big hit among cats that prefer human food.,amzn1.account.AGW6624LXFU723OZIXY5S4LGHK3A,maneesha dash,Amazon India,R36Q3NVU8T3XKE,2.0 out of 5 stars
109843.0,My 5 cats absolutely loved this and I will be buying this in the coming days.,amzn1.account.AHBAG6JKLOR4GRYUGTNAIWS774ZA,Anoop Murali,Amazon India,R1HTL4GCY0PBSP,5.0 out of 5 stars
109844.0,Very good product. The cats love it .,amzn1.account.AFE332K6ROZTYR6ED7TOSFDURHVA,Gautam Chainani,Amazon India,R1G1NKF30UEUYY,5.0 out of 5 stars
109845.0,Great product...my cat goes crazy for it. Whn i open it she's jst.....meow meow meow...,amzn1.account.AF2OPZFB7JTTFKENDUAVLLKTYGQA,VIKRANT MATHUR,Amazon India,R2XDXQLNFM46H6,5.0 out of 5 stars
109846.0,"Delivered quickly, my cats say thank you!",amzn1.account.AHOLXJHWPWO7AZHJCCX523BOWPRQ,bnsb,Amazon India,R28D5Y11VU7KVK,5.0 out of 5 stars
109847.0,My cat not enjoying this too much.,amzn1.account.AG6IXLJ5DJ2KL73OIKLMDYPHR3EQ,Adil,Amazon India,R3HQM1SOTHVWQ2,3.0 out of 5 stars
109848.0,Its ok. Whiskas should work on improving food taste.My cat will eat it only with boiled rice.,amzn1.account.AHVMPQCDCJOBGL5UWLVUIVOGC6KQ,sahil,Amazon India,R2FQ7X47O5VNOT,3.0 out of 5 stars
109849.0,"Two of my cats just love it, another two just staring at it don't know why ... !!!",amzn1.account.AE4W3JCXY5LJU2U7UVBIP77CDHWQ,Muralidharan,Amazon India,R2B3ZDHFBII24W,5.0 out of 5 stars
109850.0,Love to eat it,amzn1.account.AFXVQFACUSRD65MP55FGIADWFDFQ,baljeet,Amazon India,R1V4D48B64552J,4.0 out of 5 stars
109851.0,The best product from amazon. My cat is crazy in love with this food item. Very satisfied.,amzn1.account.AGDDOCWL3KZU3HI324AB3Z52ZFSA,angel,Amazon India,R2SUKBAOVWSPVC,5.0 out of 5 stars
109852.0,"Good, cats love it",amzn1.account.AHX5WYA5DY2XLIUGUTJDCN42WT7A,seheen,Amazon India,R2S55TPADJ0CAE,4.0 out of 5 stars
109853.0,Excellent,amzn1.account.AFFBQYYMNHYJ4TVFQYGPWOS2Y4EA,Rakesh,Amazon India,R3E25DG5ZWNQMU,5.0 out of 5 stars
